CAMIS,DBA,ZIPCODE,Latitude,Longitude
50118012,BLUE RIBBON SUSHI BAR & GRILL,10038.0,40.708020402084,-74.007938774978
50118015,EZ PAELLA,10019.0,40.763618073898,-73.988834526509
50118018,YOMIE'S RICE x YOGURT,11214.0,40.603831573077,-73.996964151176
50118021,WINGSTOP,10002.0,40.718991051192,-73.989650109506
50118022,RACER,10002.0,40.720904275043,-73.991089241475
50118024,OTWAY BAKERY,11238.0,40.682900414211,-73.96418626321
50118025,TIPSY SHANGHAI,10002.0,40.714162923494,-73.988795949001
50118026,KFC,10001.0,40.749916674231,-73.995102353958
50118027,NEW KINGSTON PIZZA,11213.0,40.670874728183,-73.942047976393
50118030,EAST HARLEM PIZZA,10029.0,40.793231573165,-73.943468732239
50118032,SANMIWAGO,10013.0,40.717245818058,-73.997478430369
50118036,Bund,11106.0,40.763296986965,-73.928213528694
50118039,MISOYA,10014.0,40.734537707326,-74.006173862074
50118043,CARAMBA BAR & GRILL,10032.0,40.836539157891,-73.940041962747
50118045,RAHONBGU MALATANG,11358.0,40.755733998712,-73.804603805537
50118048,DAVE CHINESE KITCHEN,11366.0,40.729283738946,-73.780897329922
50118055,SWEET HAND COOLIE,11203.0,40.645014721871,-73.929674564511
50118056,LA PLACITA TAQUERIA & CAFFE,10032.0,40.837443388988,-73.942411888754
50118057,Guadalajara #3,11417.0,40.675231516961,-73.843281985928
50118059,SUNSET NUTRITION,11232.0,40.644907302459,-73.999783791819
50118060,TEXAS CHICKEN AND BURGERS,11235.0,40.58178150752,-73.96078824756
50118061,PERK COFFEE 14TH ST,10009.0,40.729831418295,-73.978968503255
50118062,PERK COFFEE 2ND AVE,10029.0,40.784395150846,-73.946986202881
50118063,DENISE PIZZA,11416.0,40.68284485628,-73.851005104309
50118064,DOMINOS,11226.0,40.653930475292,-73.959509519966
50118072,BIRRIA L.E.S.,10002.0,40.719649523864,-73.986984044854
50118075,Van Leeuwen Ice Cream LLC,11215.0,40.673484636108,-73.982717535686
50118081,CAKES BY ALEJANDRO 1,10456.0,40.833924911294,-73.916114090484
50118083,CHIP CITY,11375.0,40.718766546257,-73.841379088276
50118086,FASANO,10017.0,40.756015620437,-73.974830932004
50118088,BREWLITA,10012.0,40.722488284336,-73.996064020449
50118091,MARIA'S PIZZA,11228.0,40.627644551284,-74.013671616699
50118094,DUNKIN DONUTS,11215.0,40.668358518161,-73.993616002759
50118095,DUNKIN DONUTS,11201.0,40.692163791677,-73.991172430005
50118099,LA JEFA RESTAURANT,10454.0,40.809204967755,-73.922821082937
50118100,ROYAL RIB,11233.0,40.684374657127,-73.929362473995
50118101,TULUN'S CARIBBEAN CUISINE,11226.0,40.650677883935,-73.952307539313
50118103,INTERNATIONAL FISH FRY,11206.0,40.696121451971,-73.942606553053
50118104,Freckle's Juice,11206.0,40.701555817787,-73.936845811767
50118112,RAY'S PIZZA BAR,10032.0,40.835592225533,-73.940046433258
50118119,NEW BK PIZZA,11221.0,40.687301394408,-73.91819228915
50118120,FIVE GUYS FRESH PIZZA,10014.0,40.728633761508,-74.005296565435
50118129,KHYBER GYRO,11234.0,40.622055721105,-73.9362657174
50118133,YU & ME BOOKS,10013.0,40.714940239731,-73.999624843869
50118136,TOMO21 SUSHI,10012.0,40.727711642194,-74.000256165478
50118137,DRAGON SUSHI,10027.0,40.811053956087,-73.957972175072
50118139,LUCKY CAFETERIA,11354.0,40.763325008305,-73.827977270855
50118140,Blank Street Coffee,10028.0,40.77582793277,-73.958247233846
50118141,BLANK STREET COFFEE,11215.0,40.672754080312,-73.979981545833
50118144,NURSE BETTIE,10002.0,40.718902957661,-73.987077985846
50118145,INDIA AT TIMES SQUARE,10036.0,40.758971298901,-73.989921817394
50118147,MCDONALD'S,10036.0,40.758210921701,-73.98905923301
50118148,MCDONALD'S,10018.0,40.754606946607,-73.987998655727
50118149,MCDONALD'S,11106.0,40.761536008048,-73.925717448879
50118150,SIMPLY NOVA,11211.0,40.714569661709,-73.943824286342
50118153,Raiz,10009.0,40.727117871479,-73.985618782146
50118161,NEW CHINA HOUSE,11416.0,40.69041495728,-73.840797724968
50118163,Hello Vietpho,10007.0,40.714964756165,-74.006550805631
50118164,Tomson One Restaurant,11354.0,40.759087982554,-73.83417524265
50118166,CAFE SPAGHETTI,11231.0,40.684204262165,-74.002408541738
50118167,JU BANG JANG KOREAN RESTAURANT,11361.0,40.760544227678,-73.767109494341
50118168,SOFOKE LOUNGE,10452.0,40.839506727194,-73.922532810177
50118175,CHEZ OLIVIA,11105.0,40.774949461218,-73.9136937885
50118176,YOZI,11220.0,40.636524426464,-74.008470688893
50118180,98K,11362.0,40.76798026337,-73.738039581753
50118183,EL PUERTO MEXICANO,11421.0,40.692470403198,-73.859389226224
50118184,Boishakhi Restaurant,11416.0,40.679918106533,-73.861290588843
50118185,SULTAN'S DINE,11418.0,40.696520462501,-73.837681692083
50118198,NAPOLI PIZZA,10014.0,40.729130567073,-74.005231660325
50118199,Geisha Asian Fusion,10033.0,40.847994513977,-73.937833972426
50118200,LORE,11215.0,40.663181017865,-73.984655810935
50118212,HONEST INDIAN RESTAURANT,10012.0,40.728935805541,-74.000754078482
50118213,DUNKIN',11237.0,40.699151147389,-73.918985529318
50118219,M AND PIZZA,10036.0,40.759877203321,-73.991585757743
50118223,SCEN,10001.0,40.74471218949,-73.989061458322
50118224,CROWN FRIED CHICKEN,11238.0,40.682963614771,-73.964413377802
50118226,MANGAL HOUSE,11223.0,40.590723700911,-73.968628541886
50118227,YAN WO DOU BUN,10013.0,40.717245818058,-73.997478430369
50118229,LOCO COCO,10025.0,40.806338133425,-73.965127405919
50118230,LOCO COCO,11211.0,40.716039168436,-73.959323743272
50118233,TASTY HOUSE,11223.0,40.596818631547,-73.974696725058
50118242,SILVER SPOON CAFE,10011.0,40.73875108596,-74.000194862487
50118245,NEW LUCK GARDEN,10032.0,40.832837541798,-73.942061749298
50118247,TACO BELL,11385.0,40.700450785006,-73.903054098149
50118248,PLANT BAR,10001.0,40.746257439365,-73.988537902579
50118249,SEXY BY NATURE,11209.0,40.624823847799,-74.024528613866
50118250,SIMPLY NOODLES,10023.0,40.7789108867,-73.981386587121
50118251,YIFANG TAIWAN FRUIT TEA,11220.0,40.637048632348,-74.009090479206
50118252,HITTO RAMEN,11211.0,40.713747613266,-73.935986521997
50118255,CATERING KITCHEN (GOOGLE),10011.0,40.743400393066,-74.00858898535
50118256,ESPLANADE CAFE (GOOGLE),10011.0,40.743400393066,-74.00858898535
50118257,Baya Bar,11414.0,40.650262662959,-73.837679346726
50118258,TWO FUNGIS,11103.0,40.766568442385,-73.905123532108
50118259,MAMAN,10036.0,40.754452925005,-73.985291619707
50118261,JEFFREY KATZ,10011.0,40.743051881572,-74.007545997501
50118262,KING'S TASTE OF ASTORIA,11370.0,40.76462865401,-73.884942937686
50118263,Florinda Restaurant,10458.0,40.86485957663,-73.888781990303
50118265,RED MANGO & ANDA BOBA TEA,11364.0,40.748802136727,-73.756547093789
50118266,TEN CAKE STUDIO,11209.0,40.623260462243,-74.031127444615
50118267,HITTO RAMEN,10314.0,40.613093266099,-74.122128033845
50118268,RINCON CAFETERO INC,11368.0,40.739443188018,-73.860621289179
50118269,VEGAN GRILL,10003.0,40.728150028611,-73.986654051198
50118276,IPIZZA,10036.0,40.76084055745,-73.990852853086
50118279,IPIZZA,10019.0,40.762470846186,-73.98970108469
50118280,ALEEF,10018.0,40.755784814414,-73.992250423011
50118281,NOSTRAND AVE PIZZA,11216.0,40.677998302131,-73.949720977339
50118283,Nonna Dora's Pasta Bar,10016.0,40.744364393269,-73.976156197018
50118288,ISLAND SHACK,11217.0,40.686913515341,-73.975542207846
50118289,EXOTIC POETRY,11421.0,40.689561322971,-73.851000855934
50118293,FOREVER THAI,11237.0,40.703825133547,-73.931022491887
50118302,EL SITIO RESTAURANT,10013.0,40.714995135114,-73.999628450833
50118305,TAJMAHAL RESTAURANT,11218.0,40.642413181326,-73.979356496658
50118311,NOGLU,10128.0,40.783691417787,-73.957606746072
50118313,BROOKDALE COLLEGE,10010.0,40.737870432111,-73.976880233252
50118316,INSOMNIA COOKIES,11201.0,40.688123344125,-73.989499869202
50118317,CJ CAFE,11417.0,40.68033525281,-73.842148667163
50118318,Norbrook Cakes & Catering,11234.0,40.619190113913,-73.922800297657
50118322,ANDIAMO PIZZA,10001.0,40.746208202764,-73.990378485822
50118328,HOOK & CATCH,10029.0,40.798302555192,-73.940856685328
50118329,MAD FOR CHICKEN,10003.0,40.732934121381,-73.986371645943
50118340,JOE COFFEE COMPANY,11201.0,40.702983549895,-73.989584078502
50118341,SHERPA RESTAURANT BAR & SUSHI,11377.0,40.746084151958,-73.898544800686
50118343,RITA&MARIA,11233.0,40.683767305028,-73.932665830028
50118351,SEROTONIN SMOOTHIE,10002.0,40.719314849555,-73.988755396995
50118356,ORIGINAL MIKE'S PIZZA,11208.0,40.683433904922,-73.872900373953
50118358,MIA MARIE'S,11385.0,40.70562212387,-73.910018427945
50118361,ANDA CAFE,11373.0,40.740578713532,-73.879279326587
50118363,VENUE,10036.0,40.75932180204,-73.982937026852
50118364,GOOD TASTE,10308.0,40.537366466302,-74.150396186569
50118365,IRIS TEA & BAKERY,11354.0,40.759535331184,-73.832253763433
50118368,SEATTLE CAFE,10121.0,40.750009774218,-73.991345194031
50118372,NYY STEAK,10036.0,40.75932180204,-73.982937026852
50118373,RT 60,10036.0,40.75932180204,-73.982937026852
50118374,SESSIONS,10036.0,40.75932180204,-73.982937026852
50118377,TEAVVA,10002.0,40.721315711655,-73.988029927104
50118380,LE PHIN,10009.0,40.728435092098,-73.983626878654
50118381,WHATEVER FOREVER,11217.0,40.688083458079,-73.97890960556
50118383,1973,10003.0,40.737358906912,-73.988423967616
50118385,MEET FRESH,11354.0,40.760605063291,-73.833640816461
50118387,ROMANO'S FAMILY PIZZA,11102.0,40.771704317952,-73.92416082969
50118389,"YUMMY FRIED CHICKEN, PIZZA & GRILL",11432.0,40.709814302989,-73.795353513049
50118392,OH K-DOG & EGG TOAST,10019.0,40.768193213576,-73.985519624089
50118395,EL COMEDOR RESTAURANTE,11220.0,40.641568795983,-74.013977156892
50118396,PLATE OF PARADISE RESTAURANT INC,11434.0,40.692233887588,-73.766566503367
50118398,STEAM,10011.0,40.735654976226,-73.998065899608
50118400,EDITH'S EATERY & GROCERY,11211.0,40.715013465769,-73.94783880811
50118403,NEW LUCKY STAR KITCHEN,11102.0,40.772568489022,-73.932254370512
50118407,MOCHIDOKI,10065.0,40.762984888529,-73.96552201032
50118413,MOCHINUT,11361.0,40.759144880493,-73.768706277672
50118421,MARGARITAVILLE,10018.0,40.7548402337,-73.987832579315
50118422,MAKAYA BISTRO,11412.0,40.691771435371,-73.761916355965
50118426,BK SEAFOOD MARKET,11220.0,40.63262388288,-74.010923701337
50118428,LA CASA DEL ABUELO,10459.0,40.826759523973,-73.888408702085
50118431,Naomis Kosher Pizza,11367.0,40.732466303424,-73.824817051532
50118433,COLD STONE CREAMERY,11234.0,40.625650672887,-73.917897097094
50118439,STARBUCKS,10014.0,40.729215655135,-74.005224450939
50118441,FRESH JUICE GARDEN,10014.0,40.731408835598,-74.001176261932
50118453,2521 El Rey,11102.0,40.771236549117,-73.922424794258
50118454,AMAZING ASIA,11355.0,40.753707372148,-73.822580906768
50118455,BBS PUB AND GRILL,11358.0,40.753506405092,-73.794273110557
50118457,JERYSEY MIKE'S SUBS,11104.0,40.747195864681,-73.923416505935
50118462,MAMACITA COMIDA,11216.0,40.686433452573,-73.95077106939
50118463,CHARLIE'S SANDWICH SHOP,11209.0,40.618887514387,-74.032937233594
50118466,Garden Carver,11211.0,40.714272026783,-73.960728040102
50118468,FITO,10040.0,40.864976090841,-73.928273271367
50118472,MVP,10309.0,40.546505259792,-74.229014853379
50118479,BIERWAXQUEENS,11385.0,40.700292807661,-73.907861762601
50118480,GRAND MASTER 95,10002.0,40.717745238734,-73.994040537385
50118487,FIVE GUYS,10038.0,40.707109178993,-74.007329109219
50118496,MOLDOVA,11230.0,40.613116721162,-73.962956031061
50118501,SUSPIRO BAKERY,10033.0,40.849613306689,-73.936733614363
50118502,CRINKLE FRIES,11105.0,40.773286132259,-73.906670026382
50118503,Thank Me Later Burgers N Brunch,11103.0,40.766568442385,-73.905123532108
50118504,PATIS BAKERY,10036.0,40.759871379059,-73.987849705278
50118507,Jamaica Breeze,11412.0,40.692975559685,-73.75758833628
50118515,KENNEDY FRIED CHICKEN,10452.0,40.84611981601,-73.920013062069
50118521,HOME THE BRONX STEAKHOUSE,10463.0,40.884859640783,-73.899898159867
50118522,BROOKLYN HALAL GRILL,11208.0,40.678722476786,-73.866841654682
50118523,BRADDOCK MEAT SHOP AND GRILL,11426.0,40.726316354722,-73.727023091716
50118524,FELICE,11201.0,40.695268402806,-73.996087270773
50118526,2 BRYANT PARK,10036.0,40.754930345322,-73.984035427203
50118527,SIMPLYLIFE BAKERY CAFE,11204.0,40.616454882103,-73.999762272765
50118529,BLACK STAR BAKERY & CAFE,11211.0,40.717182617755,-73.956282010662
50118533,JEFFREY KATZ,10011.0,40.734447277079,-73.997903559921
50118534,HYATT PLACE NEW YORK CITY/TIMES SQUARE,10018.0,40.755924821885,-73.992625794507
50118536,PARIS OVEN BAKERY,11101.0,40.756592094398,-73.920716556739
50118537,CAFE TABU,10034.0,40.86586773975,-73.927654057103
50118538,347 RESTAURANT,11101.0,40.756435867165,-73.921041600908
50118539,LA COSTA DEL SOL RESTAURANT,11432.0,40.707256447864,-73.789442533264
50118542,Smokey's NYC,11356.0,40.784971031783,-73.841928531401
50118543,Mr. Dak,11358.0,40.757910169992,-73.787379526982
50118544,CRAB SHACK SEAFOOD BOIL,11385.0,40.699949598291,-73.907721586891
50118545,LA FLOR DEL PARAISO,11421.0,40.69220430583,-73.861766170107
50118549,E&A'S BAKE N BREW,11101.0,40.743160853683,-73.936568040473
50118550,CONCEPT COFFEE,11101.0,40.748198512043,-73.9497002731
50118551,VIVA MEXICO,11228.0,40.611656565165,-74.009955010123
50118553,TEN THOUSAND,10018.0,40.753489733029,-73.987110953723
50118554,ROTHSCHILD TLV,10075.0,40.774505306468,-73.959208461956
50118555,KANTU PERUVIAN CUISINE,11375.0,40.710000421932,-73.847961176206
50118565,EL JUSTINE RESTAURANT,10452.0,40.835638397991,-73.921073726017
50118566,BROOKLYNKETTLE,11216.0,40.684396521698,-73.944113012672
50118572,AROMA COFFEE DELI,11228.0,40.620151855487,-74.007593285991
50118576,ZHEN CHEN,10019.0,40.766875844564,-73.98645492606
50118585,ZAZA GREENWICH ST,10006.0,40.70837396636,-74.013424933155
50118591,DAR YEMMA,11103.0,40.767564769824,-73.911988581754
50118592,XOLO,11249.0,40.711320743536,-73.967392051595
50118598,DONUT CRAFT,11362.0,40.771598390589,-73.734682093961
50118602,POPEYES LOUISIANA KITCHEN,10128.0,40.780327257557,-73.952893156244
50118605,DNL PIZZA PLUS,11436.0,40.673463375033,-73.791312490372
50118609,HOMEMADE TAQUERIA,11217.0,40.677293916591,-73.979846784481
50118612,AMY'S BREAD @ CAFE AT 200 LEX,10016.0,40.745249038997,-73.980569585904
50118614,NUDIBRANCH,10003.0,40.727334691177,-73.985485241246
50118627,HOSTOS COMMUNITY COLLEGE,10451.0,40.81807904256,-73.927514726607
50118630,UNI BREAD,11365.0,40.739185125941,-73.791744570187
50118633,LADY WONG,10003.0,40.72878952336,-73.986350848689
50118634,LUCIA PIZZA,11235.0,40.592986152506,-73.948053318382
50118637,Rosa's At Park,10451.0,40.813180422943,-73.928712246005
50118638,OMG BURGER & PIZZA,11221.0,40.698011289527,-73.925954392631
50118639,BRONX BREWERY,10003.0,40.725927073212,-73.989602125863
50118640,TACOMPADRE RESTAURANT,11368.0,40.746956298431,-73.86347467724
50118641,INDIA PALACE,10065.0,40.761407748144,-73.960411357134
50118644,EMPEROR DUMPLING,10001.0,40.746208202764,-73.990378485822
50118645,MAMA TALA RESTAURANT,10451.0,40.818125110404,-73.922406054698
50118647,Miss Madeleine,10028.0,40.774137013452,-73.950929834957
50118653,PAN ASIAN GRAB & GO,10301.0,40.616292591458,-74.103760505511
50118654,THE WESTBURY,10018.0,40.751326418872,-73.983635667639
50118657,MMGLL DEKALB INC,11201.0,40.68985672822,-73.979720371884
50118662,MR.BUN,11214.0,40.603911176063,-73.997126203723
50118669,ISLAND CUISINE RESTAURANT AND SMOOTHIE BAR,10030.0,40.821393270058,-73.939260787909
50118672,RIU PLAZA MANHATTAN TIMES SQUARE CAPITAL GRAB & GO,10036.0,40.758569762194,-73.983099654154
50118673,RIU PLAZA MANHATTAN TIMES SQUARE PARK AVENUE RESTAURANT,10036.0,40.758569762194,-73.983099654154
50118682,SINGAS FAMOUS PIZZA & GRILL,11101.0,40.753068276318,-73.921377667644
50118687,PADOCA BAKERY,10028.0,40.777237798059,-73.949118601091
50118688,RED BOWL,11209.0,40.624081237342,-74.030814425192
50118691,FAIRFIELD INN & SUITES NY DOWNTOWN MANHATTAN,10006.0,40.70825593533,-74.013475405996
50118694,SUBWAY,10003.0,40.73414486446,-73.989207532316
50118723,THE SOUL WHISPERER,10458.0,40.855321885296,-73.889043814866
50118726,TALK OF THE TRACK,11420.0,40.677664571164,-73.828757893149
50118727,FOOD TASTY WB,11220.0,40.636496739528,-74.011248608993
50118729,JERSEY MIKES SUBS,11375.0,40.720483654604,-73.844571299457
50118731,DON POLLO,11416.0,40.684244667006,-73.857459609624
50118734,Kura,10009.0,40.727200054588,-73.984395673791
50118738,DANGO CHICKEN,11362.0,40.760181236661,-73.731608926475
50118739,FRAICHE MAXX,10003.0,40.736908797604,-73.988745199453
50118741,Ace’s Pizza,10112.0,40.758747437799,-73.978692223615
50118747,OMHBROOKLYN LLC,11249.0,40.713803016407,-73.96174915767
50118748,BANGKOK DEGREE,11215.0,40.674702120775,-73.976065835651
50118757,DENG JI RESTAURANT,11355.0,40.750113736361,-73.818598750266
50118758,THE GRAND FEAST,10025.0,40.797676471098,-73.967732436262
50118763,Max's Restaurant,11377.0,40.745958578646,-73.89624247683
50118767,CRAVE BED-STY,11233.0,40.683579434624,-73.926215658113
50118771,DELI PIZZA LUNCHEONETTE,11223.0,40.58606109529,-73.971654977833
50118774,UTOPIA KITCHEN & LOUNGE,10034.0,40.865972128475,-73.919529923429
50118778,ASIAN KING,11235.0,40.587594822354,-73.96035997786
50118787,USA BROOKLYN DELICATESSEN,10016.0,40.743836417297,-73.987195831811
50118788,ABOUT TIME COFFEE,10010.0,40.740320266445,-73.986247435206
50118789,XING XING ROCKAWAY RESTAURANT,11693.0,40.584861987695,-73.818991745217
50118792,DIG,10017.0,40.74979057691,-73.975165336169
50118796,JAZ INDIAN CUISINE,10019.0,40.765838416636,-73.987242126126
50118797,GOTHAM NEWS,10001.0,40.751017287555,-73.994326287935
50118799,DEAR FRIEND BOOKS,11216.0,40.686054526325,-73.944443342352
50118800,FILÉ GUMBO BAR,10013.0,40.718574201969,-74.005057670039
50118803,SIN KEE,11354.0,40.760330552591,-73.82987293105
50118814,6TH FLOOR CAFE,10281.0,40.714521963959,-74.015677098865
50118816,WARKOP NYC,10019.0,40.764400167465,-73.987274892324
50118818,PELLEGRINO BROTHERS,11414.0,40.660421901107,-73.840195574328
50118819,BEN'S BAGELS & KARLA'S KITCHEN,11206.0,40.700628438593,-73.942746917798
50118821,PEACHES PRIME,11217.0,40.688083458079,-73.97890960556
50118825,PACIFIC BK NYC,11238.0,40.678923865659,-73.957962027654
50118826,PLAYA BOWLS,10309.0,40.541735333916,-74.207137626631
50118832,Carvel,10462.0,40.833486167858,-73.851414498581
50118834,LORDS BAKERY,11210.0,40.633364542625,-73.947719127565
50118835,Osaka Sushi,10461.0,40.848693797252,-73.854947964881
50118836,CAFE LYRIA,10012.0,40.725850595158,-73.995309777661
50118838,Aroma Coffee Shop,10029.0,40.79288163001,-73.940771232
50118840,FABRIKA,11372.0,40.755380781196,-73.88692613518
50118856,Ipanema Restaurant,10018.0,40.749855267952,-73.983924763891
50118858,PELICANA CHICKEN,11361.0,40.761252388973,-73.769836018267
50118860,PIZZA TOWN,10013.0,40.717841460149,-73.999736657748
50118862,JUDY'S,10014.0,40.730280503244,-74.007418262048
50118863,ALAMO DRAFTHOUSE CINEMA,10306.0,40.567454266356,-74.112765332723
50118864,CARNEGIE DINER AND CAFE,10019.0,40.765705716268,-73.98047334406
50118866,PIZZA AND SHAKES,10019.0,40.765777108084,-73.980639384641
50118868,FOR ALL THINGS GOOD WILLIAMSBURG,11211.0,40.712840696844,-73.957085658278
50118876,BAO BY KAYA,10004.0,40.704279137344,-74.009784953715
50118877,THE ESTERS,11222.0,40.725516505749,-73.945290632118
50118878,YOKU,11377.0,40.743027970879,-73.897131214335
50118881,DESI CUISINE,11377.0,40.745735744515,-73.901905262703
50118883,PIZZA STOP,10037.0,40.815179600583,-73.940079344028
50118884,LIME & SALT BAR,11374.0,40.727284706772,-73.854664842275
50118888,FRESCA BOWL & POKE MAHI,10016.0,40.745123683912,-73.986957395322
50118897,FELICE,10014.0,40.737801258392,-74.005658148288
50118900,MIKEY POMODORO,10169.0,40.75450075314,-73.975950427165
50118905,FLAMES INDIAN AROMA,10029.0,40.791959035279,-73.945593355714
50118906,ARMONDO'S PIZZA,11236.0,40.64551102921,-73.902727035845
50118912,RICE TO RICHES,10012.0,40.721771891834,-73.995829566212
50118913,SHAKU RAMEN,11354.0,40.763956166557,-73.808810445544
50118923,Isla & CO Williamsburg,11249.0,40.722466659207,-73.957245389265
